name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Hanoi,2022-07-08T00:00:00,26,26,25,94.23,0,0,,0,0,13,11.2,85,1004,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-08T01:00:00,26.2,26.2,24.8,92.11,0.6,100,rain,0,0,12.2,9.3,137,1003.8,89.7,7.9,0,,0,10,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-08T02:00:00,25.5,25.5,25,97.06,0,0,rain,0,0,13.3,11.2,125,1003,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-08T03:00:00,26,26,25,94.23,0,0,rain,0,0,13.3,6.5,95,1003,94,8.5,0,,0,10,Overcast,cloudy,"48820099999,VVNB"
Hanoi,2022-07-08T04:00:00,26.4,26.4,25.3,93.4,0,0,rain,0,0,11.5,6.9,133,1003.1,96,8.6,0,,0,10,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-08T05:00:00,26,26,26,100,0,0,rain,0,0,9.4,8.5,160,1003,89,8,0,,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-08T06:00:00,27,31.2,26,94.27,0,0,rain,0,0,8.3,5.4,190,1004,89,9,1,0,0,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-08T07:00:00,26.8,30.4,25.6,93.28,0,0,,0,0,3.2,3.6,281,1004.7,96.1,10.1,6,0,0,10,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-08T08:00:00,27,30.6,25,88.84,0,0,,0,0,1.8,3.6,330,1005,70,10,35,0.1,0,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-08T09:00:00,27,30.6,25,88.84,0,0,,0,0,1.8,1.8,331.6,1006,30,10,64,0.2,1,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-08T10:00:00,27.8,32.2,24.9,84.65,0,0,,0,0,3.6,6.8,327,1005.9,96.2,10,107,0.4,1,10,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-08T11:00:00,28,32.7,25,83.8,0,0,,0,0,4.3,7.4,55,1006,27.5,10,721,2.6,7,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-08T12:00:00,28,33.1,25.5,86.31,0,0,,0,0,4.3,9.4,60,1005,37.5,10,862,3.1,9,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-08T13:00:00,29,33.8,24.2,75.01,0,0,,0,0,3.6,7.1,324,1004.2,89.4,10.2,752,2.7,8,30,Partially cloudy,partly-cloudy-day,"48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-08T14:00:00,28.5,33.6,25,81.38,0,0,rain,0,0,2.5,8.5,55,1004,27.5,10,660,2.4,7,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-08T15:00:00,29,35.6,26,83.9,0,0,rain,0,0,5,10.3,55,1003,40,10,452,1.6,5,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-08T16:00:00,29.7,35.3,24.6,74.18,0,0,,0,0,9.7,8.3,341,1002.7,85.1,10,299,1.1,3,30,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-08T17:00:00,29,34.5,25,79.06,0,0,rain,0,0,11.5,12.1,55,1003,27.5,10,231,0.8,2,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-08T18:00:00,29,34.5,25,79.06,0,0,,0,0,11.5,10.3,70,1003,27.5,10,96,0.3,1,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-08T19:00:00,28.6,33.7,24.9,80.81,0,0,rain,0,0,11.9,7.1,16,1003.9,47.8,10.2,8,0,0,30,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-08T20:00:00,28,33.6,26,88.92,0,0,rain,0,0,14.4,7.6,60,1004,0,10,0,,0,30,Clear,clear-night,"48820099999,VVNB"
Hanoi,2022-07-08T21:00:00,27,31.2,26,94.27,0,0,,0,0,8.6,4.5,40,1005,30,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-08T22:00:00,27.3,31.7,25.7,91.15,0,0,,0,0,5.8,1.6,46,1005.3,62,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-08T23:00:00,27.5,32.4,26,91.56,0,0,,0,0,4.3,5.6,50,1005,69,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-09T00:00:00,27,30.9,25.5,91.51,0,0,rain,0,0,4,8.5,40,1005,27.5,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-09T01:00:00,27.4,32,25.9,91.92,0,0,rain,0,0,6.1,7,341,1004.1,48,10.2,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-09T02:00:00,27,31.2,26,94.27,0,0,,0,0,7.9,7.6,45,1004,69,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-09T03:00:00,27,30.9,25.5,91.53,0,0,,0,0,8.6,9.4,110,1004,57.6,8,0,,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-09T04:00:00,26,26,25.1,94.39,0,0,rain,0,0,11.2,7.9,327,1003.6,76.2,9.5,0,,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-09T05:00:00,25,25,24.5,97.05,0,0,,0,0,12.2,4.5,40,1004,37.5,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-09T06:00:00,26,26,25,94.23,0,0,rain,0,0,12.2,4.5,60,1004,50,9,14,0.1,0,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-09T07:00:00,27.6,32.2,25.6,89.11,0.7,100,rain,0,0,7.6,1.3,81,1004.4,37.7,9.7,122,0.4,1,10,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-09T08:00:00,28.5,34.1,25.5,83.84,0,0,,0,0,6.8,12.1,55,1005,27.5,10,360,1.3,4,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-09T09:00:00,29,35.6,26,83.9,0,0,,0,0,6.1,12.1,75,1005,70,10,554,2,6,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-09T10:00:00,28,33.4,25.8,87.59,0,0,,0,0,5.8,11.5,76,1005.9,97.9,8.5,742,2.7,7,30,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-09T11:00:00,27,31.2,26,94.27,0,0,rain,0,0,6.8,13.9,90,1005,95,4,820,3,8,30,Overcast,cloudy,"48820099999,VVNB"
Hanoi,2022-07-09T12:00:00,27,30.9,25.5,91.51,0,0,rain,0,0,7.9,13.9,85,1005,69,9.5,689,2.5,7,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-09T13:00:00,27.8,32.8,25.6,87.76,0.92,100,rain,0,0,9.7,17.6,99,1004.5,95.9,9.5,568,2,6,30,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-09T14:00:00,28,32.7,25,83.79,0,0,,0,0,11.5,14.8,100,1004,89,10,544,2,5,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-09T15:00:00,28,32.7,25,83.79,0,0,rain,0,0,14,10.3,75,1003,24.9,10,678,2.4,7,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-09T16:00:00,29.5,35.4,24.9,76.19,0,0,,0,0,16.6,10.7,108,1002.6,70.9,10.2,542,2,5,30,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-09T17:00:00,29.5,35.9,25.5,79.13,0,0,rain,0,0,16.6,8.5,85,1003,70,10,319,1.1,3,60,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-09T18:00:00,28.5,33.6,25,81.39,0,0,rain,0,0,19.4,8.5,50,1003,24.9,10,118,0.4,1,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-09T19:00:00,28.4,33.6,25,81.89,0,0,,0,0,11.5,10.4,99,1003.2,71.6,10.2,12,0,0,30,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-09T20:00:00,27,30.6,25,88.84,0,0,,0,0,16.9,7.6,55,1004,30,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-09T21:00:00,27,30.6,25,88.84,0,0,rain,0,0,19.8,6.5,65,1005,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-09T22:00:00,27.1,30.9,25.1,88.9,0,0,,0,0,13.7,6.8,92,1006.1,23.7,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-09T23:00:00,27,30.6,25,88.84,0,0,,0,0,12.6,5.4,55,1006,0,10,0,,0,30,Clear,clear-night,"48820099999,VVNB"
Hanoi,2022-07-10T00:00:00,26.5,26.5,25,91.48,0,0,rain,0,0,6.1,3.6,138.5,1006,0,10,0,,0,30,Clear,clear-night,"48820099999,VVNB"
Hanoi,2022-07-10T01:00:00,26.4,26.4,24.9,91.84,0,0,,0,0,4.3,1.3,320,1005.1,33.3,10.2,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-10T02:00:00,26,26,25,94.23,0,0,rain,0,0,4,3.6,360,1005,27.5,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-10T03:00:00,26,26,25,94.23,0,0,rain,0,0,2.9,5.4,10,1004,27.5,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-10T04:00:00,25.8,25.8,24.7,93.9,0,0,rain,0,0,4,3.9,355,1004.8,8.3,9.5,0,,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-10T05:00:00,26,26,25,94.23,0,0,rain,0,0,5,4.5,30,1005,0,10,0,,0,10,Clear,clear-night,"48820099999,VVNB"
Hanoi,2022-07-10T06:00:00,26.5,26.5,25,91.48,0,0,,0,0,6.5,3.6,290,1005,0,10,16,0.1,0,10,Clear,clear-day,"48820099999,VVNB"
Hanoi,2022-07-10T07:00:00,27.1,30.9,25.2,89.82,0,0,,0,0,6.1,6.3,322,1006,69.9,10.1,171,0.6,2,30,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-10T08:00:00,29,35.1,25.5,81.44,0,0,,0,0,3.2,3.6,83.7,1006,50,10,388,1.4,4,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-10T09:00:00,30,36.2,25,74.63,0,0,,0,0,3.2,4.5,320,1006,50,10,596,2.1,6,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-10T10:00:00,30.5,37.1,25.1,72.57,0,0,,0,0,3.2,6.6,320,1006.2,72.8,10,770,2.8,8,30,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-10T11:00:00,32,39.9,25.5,68.59,0,0,rain,0,0,5,5.4,5,1006,50,10,892,3.2,9,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-10T12:00:00,32.5,39.9,25,64.73,0,0,,0,0,6.1,6.5,340,1005,50,10,876,3.2,9,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-10T13:00:00,32.2,38.3,24.1,62.24,0.05,100,rain,0,0,7.6,6.7,316,1005,82.2,10.2,887,3.2,9,30,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-10T14:00:00,34,42,25,59.5,0,0,,0,0,9,5.4,340,1004,27.5,10,604,2.2,6,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-10T15:00:00,34,42,25,59.5,0,0,,0,0,11.2,4.5,10,1003,27.5,10,290,1,3,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-10T16:00:00,33.4,40.7,24.7,60.55,0,0,,0,0,11.9,9.6,173,1002.7,62,10.2,459,1.7,5,30,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-10T17:00:00,34,41.3,24.5,57.75,0,0,,0,0,12.6,8.5,75,1003,27.5,10,406,1.5,4,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-10T18:00:00,31,37.7,25,70.5,0,0,,0,0,7.9,10.3,70,1003,57.6,9.5,189,0.7,2,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-10T19:00:00,29.5,36.1,25.6,79.37,0.2,100,rain,0,0,10.8,8.5,120,1004,72,10.2,20,0.1,0,30,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-10T20:00:00,28.5,34.6,26,86.36,0,0,,0,0,22.7,5.4,360,1005,27.5,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-10T21:00:00,28.5,34.6,26,86.38,0,0,,0,0,23.8,4.5,340,1005,0,10,0,,0,30,Clear,clear-night,"48820099999,VVNB"
Hanoi,2022-07-10T22:00:00,28.6,34.8,26.1,86.47,0,0,,0,0,19.1,7.2,73,1005.2,1.5,10,0,,0,30,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-10T23:00:00,28,33.6,26,88.92,0,0,rain,0,0,19.4,9.4,70,1005,0,10,0,,0,10,Clear,clear-night,"48820099999,VVNB"
Hanoi,2022-07-11T00:00:00,28,33.6,26,88.92,0,0,,0,0,11.5,6.5,50,1005,27.5,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-11T01:00:00,27.9,33.2,25.9,88.95,0,0,,0,0,6.1,7.1,87,1004.7,45.9,10.2,0,,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-11T02:00:00,27,30.6,25,88.84,0,0,,0,0,2.5,6.5,35,1004,0,10,0,,0,10,Clear,clear-night,"48820099999,VVNB"
Hanoi,2022-07-11T03:00:00,27,30.6,25,88.84,0,0,,0,0,2.2,4.5,20,1004,12.5,10,0,,0,10,Clear,clear-night,"48820099999,VVNB"
Hanoi,2022-07-11T04:00:00,27.2,31.6,25.7,91.33,0,0,,0,0,2.2,1.7,46,1004.2,29.4,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-11T05:00:00,27,30.6,25,88.84,0,0,,0,0,3.2,3.6,10,1004,27.5,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-11T06:00:00,27,30.9,25.5,91.53,0,0,rain,0,0,4.3,4.5,20,1005,89,9.5,15,0.1,0,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-11T07:00:00,28.3,33.3,24.9,81.79,0.14,100,rain,0,0,5.8,2,2,1005.3,82.3,10.2,118,0.4,1,10,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-11T08:00:00,28.5,33.6,25,81.38,0,0,,0,0,9,10.3,30,1006,89,10,383,1.4,4,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-11T09:00:00,30.5,38.3,26,76.95,0,0,rain,0,0,12.6,10.3,45,1006,0,10,591,2.1,6,30,Clear,clear-day,"48820099999,VVNB"
Hanoi,2022-07-11T10:00:00,32,39.2,25,66.35,0,0,rain,0,0,15.1,7.2,82,1006.4,65.3,16.5,769,2.8,8,30,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-11T11:00:00,33,42.1,26,66.78,0,0,,0,0,16.2,15.7,70,1006,70,10,896,3.2,9,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-11T12:00:00,33.5,43.7,26.5,66.88,0,0,rain,0,0,16.2,14.8,75,1005,50,10,918,3.3,9,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-11T13:00:00,33.9,40.8,24.3,57.66,0.17,100,rain,0,0,15.1,6.3,355,1004.7,88.7,16.6,619,2.2,6,30,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-11T14:00:00,33.5,42.8,26,64.93,0,0,rain,0,0,13.3,13,55,1004,69,10,707,2.5,7,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-11T15:00:00,33.5,42,25.5,63.03,0,0,rain,0,0,13.7,16.6,110,1004,27.5,10,516,1.9,5,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-11T16:00:00,29.8,38.3,26.9,84.33,0,0,,0,0,15.1,10.2,226,1004,69.6,16.5,437,1.6,4,60,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-11T17:00:00,31,39.8,26.5,77.03,0,0,rain,0,0,18,11.2,280,1003,40,10,326,1.2,3,60,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-11T18:00:00,30,37.4,26,79.2,0,0,,0,0,22.3,6.5,225,1003,27.5,10,188,0.7,2,60,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-11T19:00:00,29.4,35.7,25.4,79.25,11.46,100,rain,0,0,18.7,6.5,198,1004,35.4,16.5,22,0.1,0,30,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-11T20:00:00,30,38.1,26.5,81.57,0,0,rain,0,0,16.9,5.6,320,1004,12.5,10,0,,0,30,Clear,clear-night,"48820099999,VVNB"
Hanoi,2022-07-11T21:00:00,29,36.8,27,88.99,0,0,,0,0,13.7,5.4,315,1005,57.6,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-11T22:00:00,28.4,34.6,26.1,87.2,0,0,rain,0,0,16.6,1.7,303,1005.9,51.2,16.4,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-11T23:00:00,29,35.6,26,83.9,0,0,rain,0,0,21.6,5.4,200,1006,12.5,10,0,,0,30,Clear,clear-night,"48820099999,VVNB"
Hanoi,2022-07-12T00:00:00,29,35.6,26,83.9,0,0,rain,0,0,21.2,3.6,290,1006,90,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-12T01:00:00,27.8,33.5,26.4,92.08,0,0,rain,0,0,19.4,1.6,332,1005.1,40.2,16.1,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-12T02:00:00,28,34.5,27,94.32,0,0,,0,0,12.2,8.5,325,1005,70,7.5,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-12T03:00:00,28,33.6,26,88.92,0,0,rain,0,0,6.8,4.5,360,1005,89,9.5,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-12T04:00:00,27.8,32.9,25.8,89,0,0,,0,0,5.8,4,340,1004.2,89.5,9.8,0,,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-12T05:00:00,28,33.6,26,88.92,0,0,,0,0,6.5,6.5,10,1004,27.5,9.5,0,,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-12T06:00:00,28.5,34.6,26,86.36,0,0,,0,0,8.3,6.5,20,1005,27.5,9.5,15,0.1,0,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-12T07:00:00,28.9,35.5,26,84.61,0.36,100,rain,0,0,11.5,16.3,46,1005.3,88.3,10.4,169,0.6,2,30,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-12T08:00:00,29,35.6,26,83.9,0,0,rain,0,0,14,14.8,60,1006,89,10,386,1.4,4,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-12T09:00:00,27.5,32,25.5,88.88,0,0,rain,0,0,16.6,13.9,170,1006,89,8.5,596,2.1,6,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-12T10:00:00,31.1,39.8,26.4,76.29,0,0,rain,0,0,16.9,8.6,103,1006.2,88.7,10.2,768,2.8,8,30,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-12T11:00:00,30.5,38.3,26,76.95,0,0,rain,0,0,18.7,13,140,1006,24.9,10,790,2.8,8,60,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-12T12:00:00,32,40.7,26,70.66,0,0,rain,0,0,19.1,6.5,85,1006,27.5,10,756,2.7,8,60,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-12T13:00:00,31.1,39.3,26.1,74.63,0.99,100,rain,0,0,16.6,10.4,110,1005.2,88.9,6.6,793,2.9,8,30,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-12T14:00:00,32,41.4,26.5,72.79,0,0,rain,0,0,15.8,11.2,130,1004,57.6,10,417,1.5,4,60,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-12T15:00:00,31,40.6,27,79.33,0,0,rain,0,0,18,7.4,205,1003,89,10,191,0.7,2,60,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-12T16:00:00,32.4,40.8,25.8,68.24,0,0,,0,0,15.5,6.4,140,1002.8,61,10.2,414,1.5,4,30,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-12T17:00:00,32,41.4,26.5,72.77,0,0,,0,0,19.1,7.4,110,1002,37.5,10,240,0.9,2,60,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-12T18:00:00,30.5,37.6,25.5,74.72,0,0,,0,0,22,11.2,110,1002,12.5,10,86,0.3,1,60,Clear,clear-day,"48820099999,VVNB"
Hanoi,2022-07-12T19:00:00,30.2,37.4,25.7,77.17,0,0,rain,0,0,22.7,8.5,73,1002.6,39.4,10.2,22,0.1,0,30,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-12T20:00:00,29,35.1,25.5,81.44,0,0,rain,0,0,26.3,10.3,85,1003,0,10,0,,0,30,Clear,clear-night,"48820099999,VVNB"
Hanoi,2022-07-12T21:00:00,29,35.6,26,83.9,0,0,rain,0,0,27,9.4,75,1004,37.5,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-12T22:00:00,29.1,36.3,26.4,85.54,0,0,rain,0,0,24.8,8.1,136,1005.2,24.1,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-12T23:00:00,29,35.6,26,83.9,0,0,rain,0,0,20.2,9.4,135,1005,0,10,0,,0,30,Clear,clear-night,"48820099999,VVNB"
Hanoi,2022-07-13T00:00:00,29,35.6,26,83.9,0,0,,0,0,13.7,7.6,160,1005,0,10,0,,0,30,Clear,clear-night,"48820099999,VVNB"
Hanoi,2022-07-13T01:00:00,28.5,35.4,26.6,89.36,0,0,rain,0,0,5.8,6.2,70,1004.5,33.3,10.2,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-13T02:00:00,28,34.5,27,94.32,0,0,,0,0,5,5.4,10,1004,37.5,9.5,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-13T03:00:00,28,34,26.5,91.57,0,0,rain,0,0,3.2,7.4,25,1004,40,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-13T04:00:00,28,34,26.4,91.01,0,0,rain,0,0,2.5,2.4,36,1003.7,69.9,9.8,0,,0,30,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-13T05:00:00,28,33.1,25.5,86.31,0,0,rain,0,0,4.3,7.4,35,1003,70,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2022-07-13T06:00:00,28,33.6,26,88.92,0,0,rain,0,0,6.1,4.7,65.4,1004,89,9.5,14,0.1,0,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-13T07:00:00,26.8,30,24.5,87.22,21.47,100,rain,0,0,8.6,4.5,285,1005,81.7,5.2,167,0.6,2,30,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2022-07-13T08:00:00,27.5,32,25.5,88.89,0,0,,0,0,11.9,13,130,1005,89,7.5,377,1.4,4,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-13T09:00:00,28,33.6,26,88.9,0,0,rain,0,0,12.2,4.5,220,1005,69,10,589,2.1,6,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-13T10:00:00,28.3,34.2,25.9,86.83,0,0,,0,0,14,8.9,267,1005.8,82.1,10.2,770,2.8,8,30,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2022-07-13T11:00:00,30,37.4,26,79.2,0,0,,0,0,13.7,8.5,295,1005,69,10,872,3.1,9,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-13T12:00:00,31,39.8,26.5,77.03,0,0,rain,0,0,12.6,9.4,315,1005,89,10,962,3.5,10,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2022-07-13T13:00:00,30.9,39.1,26.1,75.76,12,100,rain,0,0,13,4,112,1004.7,83.1,8.8,961,3.5,10,30,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
